,type,sen
0,【励志的话】, 成功之时不可忘了过去，失败之时记得还有未来。
1,【励志的话】, 无志者常立志，有志者立常志，咬定一个目标的人最容易成功。
2,【励志的话】, 人呀，只有享不了的福，没有受不了的罪。人生路漫漫，坚强勇敢的往前走吧！
3,【励志的话】, 如果你有鸭梨，把它放冰箱里，它就会变成冻梨。
4,【励志的话】, 路就在脚下，你无力改变终点，但却能决定脚踏出的方向。
5,【励志的话】, 所有人都有长处。因此总有一些我们可以学习借鉴的地方。
6,【励志的话】, 今天再大的事，到了明天就是小事；今年再大的事，到了明年就是故事。
7,【励志的话】, 你必须坚强，因为没有人会懂你到底有多痛。
8,【励志的话】, 心的梦想，及是飞上天堂，我的梦想是实现理想。
9,【励志的话】, 只要学不死，就往死里学。说出来会被嘲笑的梦想才有实现它的价值。
10,【励志的话】, 命运如同手中的掌纹，无论多曲折，终掌握在自己手中。
11,【励志的话】, 勤奋是你生命的密码，能译出你一部壮丽的史诗。
12,【励志的话】, 如果你能像看别人缺点一样，如此准确的发现自己的缺点，那么你的生命将会不平凡。
13,【励志的话】, 人生就像一座山，重要的不是它的高低，而在于灵秀；人生就像一场雨，重要的不是它的大小，而在于及时。
14,【励志的话】, 努力过后，才知道许多事情，坚持坚持，就过来了。 
15,【励志的话】, 成功不是将来才有的，而是从决定去做的那一刻起，持续累积而成。
16,【励志的话】, 生活上有一个重要的原则，就是千万不要去跟别人比较，也不要与人计较。
17,【励志的话】, 在人之上，要视别人为人；在人之下，要视自己为人。
18,【励志的话】, 嘲讽是一种力量，消极的力量。赞扬也是一种力量，但却是积极的力量。 
19,【励志的话】, 一个人除非自己有信心，否则不能带给别人信心。 
20,【励志的话】, 你在一生中，可以有所作为的时候只有一次，那就是现在。
21,【励志的话】, 你追我赶拼搏争先，流血流汗不留遗憾。 
22,【励志的话】, 别想一下造出大海，必须先由小河川开始。
23,【励志的话】, 在希望与失望的决斗中，如果你用勇气与坚决的双手紧握着，胜利必属于希望。 
24,【励志的话】, 在工作中从完善到创新，是证明自我的价值，是自我进步的过程，是说明自我有信心，有潜质迎接挑战的勇气。 
25,【励志的话】, 不要指望别人能替你体验生活，该吃的苦就要自己来吃，该有的经历都要一一历练。
26,【励志的话】, 赚钱之道很多，但是找不到赚钱的种子，便成不了事业家。
27,【励志的话】, 运气不能持续一辈子，能持续一辈子的是你个人的能力。
28,【励志的话】, 一个常常看别人缺点的人，自己本身就不够好，因为他没有时间检讨他自己。
29,【励志的话】, 志在峰巅的攀登者，不会陶醉在沿途的某个脚印之中。
30,【励志的话】, 现在，我只想你身边陪伴你的那个人，懂得你需要什么不需要什么。
31,【励志的话】, 障碍与失败，是通往成功最稳靠的踏脚石，肯研究、利用它们，便能从失败中培养出成功。
32,【励志的话】, 人的生命似洪水在奔流，不遇着岛屿、暗礁，难以激起美丽的浪花。
33,【励志的话】, 吃别人吃不了的苦，忍别人受不了的气，付出比别人更多的，才会享受的比别人更多。 
34,【励志的话】, 虽然我们无法改变人生，但可以改变人生观。虽然我们无法改变环境，但我们可以改变心境。
35,【励志的话】, 所有的胜利，与征服自我的胜利比起来，都是微不足道。
36,【励志的话】, 人生就是这样，在这里失去了，往往会在那里得到回报。 
37,【励志的话】, 不去耕耘，不去播种，再肥的沃土也长不出庄稼，不去奋斗，不去创造，再美的青春也结不出硕果。 
38,【励志的话】, 成功是一种观念，致富是一种义务，快乐是一种权力。 
39,【励志的话】, 当一个人先从自己的内心开始奋斗，他就是个有价值的人。 
40,【励志的话】, 没有人能预知未来的命运，但咱们能够用愉悦的表情应对命运。 
41,【励志的话】, 有些失望是不可避免的，但大部分的失望都是因为我高估了自己。 
42,【励志的话】, 你硬要把单纯的事情看得很严重，那样子你会很痛苦。
43,【励志的话】, 有朝一日你动了爱情，千万保守秘密，没有弄清楚对方的底细，决不能掏出你的心来。 
44,【励志的话】, 即使道路坎坷不平，车轮也要前进；即使江河波涛汹涌，船只也航行。
45,【励志的话】, 如果惧怕前面跌宕的山岩，生命就永远只能是死水一潭。
46,【励志的话】, 生活不是让你用来妥协的。你退缩得越多，那么可以让你喘息的空间也就是越少。 
47,【励志的话】, 经过大海的一番磨砺，卵石才变得更加美丽光滑。 
48,【励志的话】, 做事不需人人都理解，只需尽心尽力，做人不需人人都喜欢，只需坦坦荡。
49,【励志的话】, 珍珠常在水中埋，惜时一现亮光彩。现时谁知修时难，在乎蚌中无间爱。把住青春不懈怠，握紧努力与成才，未有不劳无获书，来将时间放心怀。 
50,【励志的话】, 无论才能、知识多么卓着，如果缺乏热情，则无异纸上画饼充饥，无补于事。
51,【励志的话】, 不要轻易用过去来衡量生活的幸与不幸！每个人的生命都是可以绽放美丽的。只要你珍惜。 
52,【励志的话】, 你是一个能干、乖巧的好孩子，就是太任性啦！改正以后，老师会更喜欢你的！
53,【励志的话】, 抬起头，仰望天空，蔚蓝的幕布充满眼球；低下头，脚踏实地，泥黄的大地萦绕思絮。
54,【励志的话】, 世界上有两种人：索取者和给予者。前者也许能吃得更好，但后者绝对能睡得更香。
55,【励志的话】, 都说失败是成功之母，正因为这样，让那些失败的人找个种理由搪塞自己的失败。
56,【励志的话】, 大江东去浪淘尽，千古风流人物，却在今天。失败挫折经常有，微笑坦然。带着豪情出发，满怀信心，不畏困难和艰险，照样登高山。 
57,【励志的话】, 不要去丈量距离，只要有明天，今天就是起跑线；不要怪生活刁难你，眼睛可以下着雨，心却要撑着伞；即使失望跌到谷底，成功就是反弹的距离，相信自己！ 
58,【励志的话】, 人之相惜惜于品，人之相敬敬于德，人之相交交于情，人之相拥拥于礼，人之相信信于诚，人之相伴伴于爱。 
59,【励志的话】, 少年人不会抱怨自己如花似锦的青春，美丽的年华对他们说来是珍贵的，哪怕它带着各式各样的风暴。 
60,【励志的话】, 当我们带着理想在社会里转，所有的棱角都被磨了个遍！于是乎总结出一条惊天地泣鬼神的真理：生活将我们磨圆，是为了让我们可以滚得更远啊！ 
61,【励志的话】, 千万别让人偷了你的梦，梦想是你自己的。不要让别人左右你的决定。别人相信的事实，未必是你的。追逐过，你就知道别人认为不可能的事，是有可能的。 
62,【励志的话】, 每一条成功之路，都是充满坎坷的，只有那些坚信自己目标，不断努力、不断奋斗的人，才能取得最终的成功。
63,【励志的话】, 自然界没风风雨雨，大地就不会春华秋实。
64,【励志的话】, 知识是打开智慧大门的钥匙，学习是获得钥匙的捷径，努力是通过捷径的唯一方法。 
65,【励志的话】, 经风雨长不成大树，失败乃成功之母，一份耕耘一份收获，尽自己最大的努力去争取最大的成功，相信自己一定行！ 
66,【励志的话】, 有一种力量能给我们插上飞翔的翅膀，可以让我们翱翔于天地之间，这力量就是相信自己。
67,【励志的话】, 既异想天开，又实事求是，这是科学工作者特有的风格，让我们在无穷的宇宙长河中探求无穷的真理吧。 
68,【励志的话】, 试着用快乐的心情去学习，学习亦会易如反掌。
69,【励志的话】, 哭过，痛苦过，但从没有放弃过。笑过，坚持过，因此不曾后悔过。
70,【励志的话】, 得之坦然，失之淡然，顺其自然，争其必然。 
71,【励志的话】, 每个人不是做不好，而是不想做，现在去努力，以后将轻松的是自己。
72,【励志的话】, 不必害怕黑暗，那只是光明前的一次考验；不必害怕失败，那只是成功前的一次磨炼。 
73,【励志的话】, 人生中有些事是不得不做得，于不得不做中勉强去做，是毁灭；于不得不做中做得好，是勇敢。 
74,【励志的话】, 将一付好牌打好没有什么了不起，能将一付坏牌打好的人才值得钦佩。
75,【励志的话】, 青春如梦，又如一个美好的瞬间，让我们共同努力，开创更美好的未来。
76,【励志的话】, 一颗又一颗的星星闪亮，才能使黑夜明亮：一滴又一滴的知识积累，才能够学问渊博。 
77,【励志的话】, 要守护就守护到底，要放弃就别再回头，一旦做出选择，就要贯彻到底。 
78,【励志的话】, 我很自信，自已的未来将绚丽多彩。我对未来也充满了希望。
79,【励志的话】, 在人生的低谷，人们才会发现谁陪在身边，不离不弃，突然会发现那些不曾发现在意的感动，是这样温暖着自己的心。 
80,【励志的话】, 一个人的成就，不是以金钱衡量，而是一生中，你善待过多少人，有多少人怀念你。生意人的账簿，记录收入与支出，两数相减，便是盈利。
81,【励志的话】, 生活中，面对困境，我们常常会有走投无路的感觉。不要气馁，坚持下去，要相信年轻的人生没有绝路，困境在前方，希望在拐角。 
82,【励志的话】, 生活也是如此，人生路上，留一点遗憾在生活中，也许比完美更觉得美！佛语，天地本不全，人间便不可能完整，也算是对不完美的缺憾，一种自我安慰吧！ 
83,【励志的话】, 人生，没有永远的伤痛，再深的痛，在切之时，伤口总会痊愈。人生，没有过不去的坎，你不可以坐在坎边等它消失，你只能想办法穿过它。 
84,【励志的话】, 如果你把自己当成泥土，就不会有珍珠被埋没的痛苦；如果你用欣赏的眼睛看人，就能看到值得尊重和学习的人。
85,【励志的话】, 人生的快乐与否，有时完全在于心态，若快乐，生活也就变得快乐！所以，我们快乐与否，不在于拥有什么，而在于怎样看待自己所拥有的一切。 
86,【励志的话】, 生活中的那些悲伤，盘旋于你心中，告诉你，不能强大只能继续悲伤。 
87,【励志的话】, 有的人甘愿当一名乞丐，流浪街头；有的人不甘平庸，孜孜不倦；有的人自甘堕落，碌碌无为；有的人纸醉金迷，荒度光阴。 
88,【励志的话】, 世界上一切的成功，都将通过勤奋来实现。勤奋，代表着人们博弈人生的动力；成功，却是这种动力下产出的结果。 
89,【励志的话】, 岁月是无情的，假如你丢给它的是一片空白，它还给你的也是一片空白。岁月是有情的，假如你奉献给她的是一些色彩，它奉献给你的也是一些色彩。 
90,【励志的话】, 生当自强，人的一生，总会遇见挫折磨难，但人生没有过不去的坎，走过了，便是一种收获，便会让自己成长起来。 
91,【励志的话】, 若没有苦难，我们会骄傲；没有挫折，成功不再有喜悦；没有沧桑，我们不会有同情心。因此，不要幻想生活总是那么圆满，生活的四季不可能只有春天。 
92,【励志的话】, 学会自在，自在就是真正的醒觉，真正的自由，真正从许多虚妄中解脱出来，真正让一颗心获得喜悦。 
93,【励志的话】, 清晨曙光初现，幸福在你身边；中午艳阳高照，微笑在你心间傍；傍晚日落西山，欢乐随你一天！ 
94,【励志的话】, 我会记得那美妙的一瞬间，在我的眼前出现了你。在忧愁的苦恼中，我的耳边长久的出现你温柔的声音。 
95,【励志的话】, 有一句话点得着感情的火，有一句话说出来就幸福，这句话，你为什么不愿说破？我等着，你莫再缄默。
96,【励志的话】, 爱情是一个果酱罐，让我俩变成了小，快乐地尝着它的香甜，仿佛永远不知厌倦；爱情是一颗话梅果，让我俩变成了馋嘴的小熊，欲拒还迎那酸甜的滋味！ 
97,【励志的话】, 不要总是和他人比，就像玫瑰和百合各有各的魅力，每颗种子都会开出自己的花，每个人也都会成为独一无二的自己。
98,【励志的话】, 生命太短暂，哪有时间遗憾，一分钟都不要留给那些让你不快的人或事。若不是终点，请微笑一直向前！ 
99,【励志的话】, 心若在，梦就在，天地之间还有真爱，看成败，人生豪迈，只但是是从头再来！愿你能走出人生的低谷！ 
100,【励志的话】, 这世界没有那么多的如果也许可能。那些辞藻不过是为我们的念念不忘，找一个可以慰藉自己的借口。
101,【励志的话】, 我们不应该抱怨工作的好坏，有工作就不错了，要想发展，还得自己在工作当中留心机会。 
102,【励志的话】, 我时常想到微笑，不论面对怎样的冷风凄雨，不论面对怎样的不平与委屈，我都会想到微笑。 
103,【励志的话】, 成功的人都有一股疯狂和热诚，对事情很有企图心，好像心在燃烧的感觉。 
104,【励志的话】, 生活中总会有伤害你的人，所发但是你仍然需要继续相信别人，只是小心些而已。 
105,【励志的话】, 最痛苦的不是失败的泪水，而是不曾尽力的懊悔。珍惜今天，把握当下。 
106,【励志的话】, 成功需要成本，时间也是一种成本，对时间的珍惜就是对成本的节约。 
107,【励志的话】, 再长的路，一步步也能走完，再短的路，不迈开双脚也无法到达。 
108,【励志的话】, 不再飘散在时间和空间里，我被集于一处，而那个地方便是你。 
109,【励志的话】, 人生，没有永远的伤痛，再深的痛，伤口总会痊愈。
110,【励志的话】, 逆境磨练人、逆境是老师、逆境之苦可变甜。 
111,【励志的话】, 你若赐我一段浮华，我便许你满世繁花。
112,【励志的话】, 不必害怕黑暗，那只是光明前的一次考验；不必害怕失败，那只是成功前的一次磨炼。 
113,【励志的话】, 让我们继续往前跑，带着赤子的骄傲。自己都不往前靠，辉煌怎能看到。 
114,【励志的话】, 要守护就守护到底，要放弃就别再回头，一旦做出选择，就要贯彻到底。 
115,【励志的话】, 这些人，带给世人的是欢欣，是鼓舞，是信心，还有昂扬斗志。 
116,【励志的话】, 惜光阴百日犹短，看众志成城拼搏第一；细安排一刻也长，比龙争虎斗谁为争锋？ 
117,【励志的话】, 向着目标奔跑，何必在意折翼的翅膀，只要信心不死，就看的见方向，顺风适合行走，逆风更适合飞翔，人生路上什么都不怕，就怕自己投降。 
118,【励志的话】, 前程似锦，勇攀书山甘洒汗水放飞心中梦想；志存高远，泛游学海竞逐群雄一朝金榜题名。 
119,【励志的话】, 无论今后的道路多么坎坷，只要抓住今天，迟早会在奋斗中尝到人生的甘甜。抓住人生中的一分一秒，胜过虚度中的一月一年！ 
120,【励志的话】, 砺志报亲，拼十年寒窗挑灯苦读不畏难；笑书人生，携双亲期盼背水勇战定夺魁。 
121,【励志的话】, 回忆很美，尽管过程艰辛：也许结果总有遗憾，但我们无愧于心。 
122,【励志的话】, 人生，最宝贵的莫过于光阴。人生，最璀璨的莫过于事业。人生，最快乐的莫过于奋斗。 
123,【励志的话】, 学习如春起之苗，不见其增，日有所长；辍学似磨刀之石，不见其减，时有所亏。 
124,【励志的话】, 只要瞄准了大方向，坚持不懈地做下去，才能够扫除挡在梦想前面的障碍，实现美好的人生蓝图。 
125,【励志的话】, 不要以为那泥土下的希望近在咫尺，也不要以为那硕果飘香的日子遥遥无期。要学会用勤奋的汗水、坚韧的耐力和理智的期待来创造生命的秋季。 
126,【励志的话】, 一个人只要有梦想，生命就有了依托；一个人只有不懈地追逐着梦想，活着才觉得意义深远，趣味无穷，也才能将生命的潜能发挥到极致。 
127,【励志的话】, 成功之道无他，惟悉力从事你的工作，而不消存沽名钓誉之心。 
128,【励志的话】, 在奋斗的过程中，常会遭受挫折，惟有坚持到底，才会获得最后的成功。 
129,【励志的话】, 人生或如一轮红日，划破黎明的沉寂，炽热的梦想在喷勃或如一段段插曲在生命的华章里熠熠激荡迸溅起最璀璨的激昂。 
130,【励志的话】, 成功的花，人们只惊羡它的明艳，然而当初的芽儿浸透了奋斗的泪泉，洒遍了牺牲的血雨。 
131,【励志的话】, 我的生命，如果有一个不可妥协、誓不两立的敌人，不会是别人，恰恰就是我自己呀！ 
132,【励志的话】, 我们心革开放的成功，不是靠本本，而是靠实践，靠实事求是。 
133,【励志的话】, 每一个人都多多少少有点惰性。一个人的意志力量不够推动他自己，他就失败，谁最能推动自己，谁就最先得到成功。 
134,【励志的话】, 宁在事前心力交瘁的努力，事后悠然自得；不要在事前悠然自得，而在临事时无法适从。 
135,【励志的话】, 高山不爬不能到顶，竞走不跑不能取胜，永恒的幸福不争取不能获得。 
136,【励志的话】, 在面对生活中的挑战时，要有坚定的信心，持之以恒的精神，用不懈的努力，来克服眼前的困难，把绊脚石，化为走向成功脚下的一块垫脚石。 
137,【励志的话】, 时间是世界上的一切成就的土壤。时间给空想者痛苦，给创造者幸福。 
138,【励志的话】, 千万人的失败，都有是失败在做事不彻底；往往做到离成功尚差一步就终止不做了。 
139,【励志的话】, 生活在前进。它之所以前进，是因为有希望在；没有了希望，绝望就会把生命毁掉。 
140,【励志的话】, 一个成功的商人是虎，一个失败的商人是狼，你和他们中间哪个打交道。 
141,【励志的话】, 要想成功，就千万不能忽视任何事情，他必须对一切都下功夫，那也许还能有所收获。 
142,【励志的话】, 是时候该学会去面对一切了，是时候该长大了，是时候该懂事了。 
143,【励志的话】, 心存希望，幸福就会降临你；心存梦想，机遇就会笼罩你。 
144,【励志的话】, 一个有志气的人，他为之奋斗的目标应该是远大的，高尚的，而决不是被私利障住眼睛的懦夫。 
145,【励志的话】, 一生下来，就已登上一列开往死亡的列车，唯一有意义的事情，就是善待与你同车的人。 
146,【励志的话】, 人生之路多坎坷，摔个跟头别难过，爬起来，掸掸土，前方就是一片乐土。 
147,【励志的话】, 斧头虽小，但经历多次劈砍，终能将一棵最坚硬的橡树砍刀 
148,【励志的话】, 在爱情里，即使没有谁，即使失去谁，也可以一个人骄傲的活着。 
149,【励志的话】, 在劳力上劳心，是一切发明之母。事事在劳力上劳心，变可得事物之真理。 
150,【励志的话】, 你不是诗人，但可以诗意地生活。如果能够诗意地生活，那你就是诗人。 
151,【励志的话】, 勇敢地接受挑战，不断地超越自我，这样才能发出你的无限潜能。 
152,【励志的话】, 路再远也会有终点，夜再长也会有尽头，雨再大也会有停的时候。 
153,【励志的话】, 命不能争，运可以造，弱者认命，强者抗命，能者求命，智者造命。 
154,【励志的话】, 在一条不适合自己的路上奔波，就如同穿上一双不合脚的鞋，会令你十分痛苦。 
155,【励志的话】, 人生在世，最重要的不是自己处境如何，而是你如何看待自己的处境。 
156,【励志的话】, 一个获得成功的人，从他的同胞那里所取得的，总是无可比拟地超过他对他们所做的贡献。
157,【励志的话】, 如果你希望成功，当以恒心为良友，以经验为参谋，以当心为兄弟，以希望为哨兵。
158,【励志的话】, 熊熊的热忱，凭着切实有用的知识与坚忍不拔，是最常造就成功的品性。
159,【励志的话】, 真正迅速的人，并非事情仅仅做得快，而是做得成功而有效的人。 
160,【励志的话】, 大多数人是保守的，不轻易相信新事物，但能容忍对现实中的众多失败。 
161,【励志的话】, 把意念深潜得下，何理不可得，把志气奋发起，何事不可做。 
162,【励志的话】, 有益者不为，无益者为之，所以苦其劳而不见成功。 
163,【励志的话】, 失败和挫折等待着人们，一次又一次使青春的容颜蒙上哀愁，但也使人类生活的前景增添了一份尊严，这是任何成功都无法办到的。 
164,【励志的话】, 障碍与失败，是通往成功最稳靠的踏脚石，肯研究、利用它们，便能从失败中培养出成功。 
165,【励志的话】, 成功就像一座平衡的秤，一边是努力，一边是快乐；付出的多，收获的也多。 
166,【励志的话】, 当机会呈现在眼前时，若能牢牢掌握，十之八九都可以获得成功而能克服偶发事件，并且替自己找寻机会的人，更可以百分之百的获得胜利。 
167,【励志的话】, 奋斗，不是挂在嘴边说的，而是一件很具体的事情。只有奋斗，你才能踏上成功的阶梯，一步一步地走上去，获得最终的胜利。 
168,【励志的话】, 最有希望得成功者，并不是才干出众的人，而是那些最善于利用时机去努力开创的人。 
169,【励志的话】, 希望是坚韧的拐杖，忍耐是旅行袋，携带它们，人可以登上永恒之旅。 
170,【励志的话】, 失败带给我的经验与收获，在于我已经知道这样做不会成功的证明，下一次我可以避免同样的错误了。 
171,【励志的话】, 要成功就要周详考虑谋定而后动，一旦决定即雷厉风行一干到底，害怕失败什么都别干。 
172,【励志的话】, 假如樵夫害怕荆棘，船只避忌风浪，铁匠畏惧火星，那么，世界就会变成另一副模样。 
173,【励志的话】, 勤奋的含义是今天的热血，而不是明天的决心，后天的保证。
174,【励志的话】, 做自己的决定。然后准备好承担后果。从一开始就提醒自己，世上没有后悔药吃。
175,【励志的话】, 没有人可以宠你一辈子，要想走得精彩又坦荡，唯有独立坚强。
176,【励志的话】, 当你能飞的时候就不要放弃飞。当你能梦的时候就不要放弃梦。当你能爱的时候就不要放弃爱。 
177,【励志的话】, 人要是惧怕痛苦，惧怕种种疾病，惧怕不测的事情，惧怕生命的危险和死亡，他就什么也不能忍受了。 
178,【励志的话】, 命运把人抛入最低谷时，往往是人生转折的最佳期。谁若自怨自艾，必会坐失良机！ 
179,【励志的话】, 任何的限制，都是从自己的内心开始的。忘掉失败，不过要牢记失败中的教训。 
180,【励志的话】, 竞争颇似打网球，与球艺胜过你的对手比赛，可以提高你的水平。
181,【励志的话】, 勤学的人，总是感到时间过得太快；懒惰的人，却总是埋怨时间跑得太慢。
182,【励志的话】, 只要拥有志向，在努力的为它奋斗，那不可能也会变成可能，只要坚持不懈，那你一定能够达到成功的彼岸。 
183,【励志的话】, 无论有多困难，都坚强地抬头挺胸，告诉所有人，你并非他们想象的那样不堪一击。 
184,【励志的话】, 每一个人都想知道山那边是什么，其实那边并没有什么。当爬上去时，才觉得原来还是这边比较好。
185,【励志的话】, 一个人失败的最大原因，是对自己的能力缺乏充分的信心，甚至以为自己必将失败无疑。 
186,【励志的话】, 青春就是你想要到哪里去的时候，就算你的父母阻止你，你也会让自己去。
187,【励志的话】, 心存希望，幸福就会降临你；心存梦想，机遇就会笼罩你。
188,【励志的话】, 人不会苦一辈子，但总会苦一阵子；许多人为了逃避苦一阵子，却苦了一辈子。
189,【励志的话】, 时间，改变了容貌，改变了性格、改变了一切，却没改变你会继续爱我。 
190,【励志的话】, 一生下来，就已登上一列开往死亡的列车，唯一有意义的事情，就是善待与你同车的人。
191,【励志的话】, 人生之路多坎坷，摔个跟头别难过，爬起来，掸掸土，前方就是一片乐土。 
192,【励志的话】, 在生活中，我跌倒过。我在嘲笑声中站起来，虽然衣服脏了，但那是暂时的，它可以洗净。
193,【励志的话】, 在劳力上劳心，是一切发明之母。事事在劳力上劳心，变可得事物之真理。
194,【励志的话】, 别总因为迁就别人委屈了自己，这个世界没几个人值得你总弯腰。
195,【励志的话】, 勇敢地接受挑战，不断地超越自我，这样才能发出你的无限潜能。
196,【励志的话】, 路再远也会有终点，夜再长也会有尽头，雨再大也会有停的时候。
197,【励志的话】, 命不能争，运可以造，弱者认命，强者抗命，能者求命，智者造命。 
198,【励志的话】, 忍别人所不能忍的痛，吃别人所不能吃的苦，方能收获别人所得不到的收获。
199,【励志的话】, 在一条不适合自己的路上奔波，就如同穿上一双不合脚的鞋，会令你十分痛苦。 
200,【励志的话】, 人生在世，最重要的不是自己处境如何，而是你如何看待自己的处境。 
201,【励志的话】, 一个获得成功的人，从他的同胞那里所取得的，总是无可比拟地超过他对他们所做的贡献。 
202,【励志的话】, 忙时井然，闲时自然；顺多偶然，逆多必然；得之坦然，失之怡然；捧则淡然，贬则泰然。悟通“八然”，此生悠然。 
203,【励志的话】, 笑，其实可以掩饰很多情绪，比如你的心虚，比如我的失望。 
204,【励志的话】, 总有一些事，我们不愿它发生，却必须接受；总有些东西，我们不想知道，却必须了解；总有些人，我们不能没有，却必须学着放手。 
205,【励志的话】, 人生目标确定容易实现难，但如果不去行动，那么连实现的可能也不会有。 
206,【励志的话】, 早晨，看见红日升起，愿你生活如红日般红火；早晨，看见白云飘荡，愿你的心情如白云般自在；祝早安，开心每天。 
207,【励志的话】, 人都会一点点变好，但不断向前的你只是错过了那个年纪的我。 
208,【励志的话】, 智者总是有成功的密码，能译出密码的人，心是成功的智者。 
209,【励志的话】, 要想改变我们的人生，第一步就是要改变我们的心态。只要心态是正确的，我们的世界就会的光明的。 
210,【励志的话】, 年轻的时候，连多愁善感都要渲染的惊天动地。长大后却学会，越痛，越不动声色。越苦，越保持沉默。 
211,【励志的话】, 当你觉得自已充满斗志，充满信心，别人就会觉得你就是值得相信的你。 
212,【励志的话】, 如果发现自己不能创造奇迹，那就努力让自己变成一个奇迹。
213,【励志的话】, 放眼前方，只要我们继续，收获的季节就在前方！
214,【励志的话】, 只要向日葵坚持着仰望，就一定会找到一抹属于自己的暖阳。
215,【励志的话】, 只折磨自己是单相思，只折磨别人是虐待狂，既折磨别人更折磨自己是爱情。 
216,【励志的话】, 有理想而无行动的人，只能在梦中等到收获。
217,【励志的话】, 勇敢地接受挑战，不断地超越自我，这样才能发出你的无限潜能。
218,【励志的话】, 曾经的曾经，我用游戏去遗忘过去，如今的现在，我用心去体验明天。
